stationID,hour_timestamp,total_kWh,hour,dayofweek,month,day,weekofyear,hour_sin,hour_cos,dow_sin,dow_cos,station_encoded,lag_1,rolling_3h,rolling_24h
2-39-129-17,2019-10-10 01:00:00,0.881,1,3,10,10,41,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,12,23.575,8.465999999999998,8.852500000000001
2-39-129-17,2019-10-10 16:00:00,0.945,16,3,10,10,41,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,12,0.881,8.466999999999997,8.437624999999999
2-39-129-17,2019-10-12 17:00:00,10.008,17,5,10,12,41,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,12,0.945,3.9446666666666643,8.683166666666667
2-39-129-17,2019-10-14 17:00:00,0.894,17,0,10,14,42,-0.9659258262890683,-0.25881904510252063,0.0,1.0,12,10.008,3.9489999999999976,7.855291666666666
2-39-129-17,2019-10-16 16:00:00,17.71,16,2,10,16,42,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,12,0.894,9.537333333333331,8.454291666666666
2-39-129-17,2019-10-17 01:00:00,13.422,1,3,10,17,42,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,12,17.71,10.675333333333333,8.754083333333332
2-39-129-17,2019-10-18 21:00:00,2.034,21,4,10,18,42,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,12,13.422,11.055333333333332,8.799375
2-39-129-17,2019-10-19 19:00:00,11.04,19,5,10,19,42,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,12,2.034,8.831999999999999,8.969833333333334
2-39-129-17,2019-10-20 15:00:00,0.897,15,6,10,20,42,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,12,11.04,4.656999999999998,8.736166666666668
2-39-129-17,2019-10-22 16:00:00,26.312,16,1,10,22,43,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,12,0.897,12.749666666666664,9.673875
2-39-129-17,2019-10-23 00:00:00,16.362,0,2,10,23,43,0.0,1.0,0.9749279121818236,-0.22252093395631434,12,26.312,14.523666666666665,9.816583333333334
2-39-129-17,2019-10-25 01:00:00,20.068,1,4,10,25,43,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,12,16.362,20.913999999999998,10.170375
2-39-129-17,2019-10-25 16:00:00,7.116,16,4,10,25,43,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,12,20.068,14.51533333333333,10.2815
2-39-129-17,2019-10-26 17:00:00,4.783,17,5,10,26,43,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,12,7.116,10.655666666666667,10.194125
2-39-129-17,2019-10-27 01:00:00,15.666,1,6,10,27,43,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,12,4.783,9.188333333333333,10.171833333333334
2-39-129-17,2019-10-28 01:00:00,7.988,1,0,10,28,44,0.25881904510252074,0.9659258262890683,0.0,1.0,12,15.666,9.479,9.937208333333333
2-39-129-17,2019-10-28 15:00:00,6.337,15,0,10,28,44,-0.7071067811865471,-0.7071067811865479,0.0,1.0,12,7.988,9.996999999999998,10.015083333333333
2-39-129-17,2019-10-29 16:00:00,6.434,16,1,10,29,44,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,12,6.337,6.919666666666665,9.66625
2-39-129-17,2019-10-29 23:00:00,5.395,23,1,10,29,44,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,12,6.434,6.055333333333333,9.271333333333333
2-39-129-17,2019-11-01 21:00:00,5.351,21,4,11,1,44,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,12,5.395,5.726666666666666,9.008000000000001
2-39-129-17,2019-11-02 01:00:00,39.19,1,5,11,2,44,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,12,5.351,16.64533333333333,10.556166666666668
2-39-129-17,2019-11-03 18:00:00,1.836,18,6,11,3,44,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,12,39.19,15.458999999999998,10.216083333333334
2-39-129-17,2019-11-04 17:00:00,4.874,17,0,11,4,45,-0.9659258262890683,-0.25881904510252063,0.0,1.0,12,1.836,15.299999999999997,10.379916666666666
2-39-129-17,2019-11-05 03:00:00,0.893,3,1,11,5,45,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,12,4.874,2.534333333333331,9.434833333333332
2-39-129-17,2019-11-05 16:00:00,7.3,16,1,11,5,45,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,12,0.893,4.355666666666664,9.702291666666666
2-39-129-17,2019-11-06 01:00:00,15.928,1,2,11,6,45,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,12,7.3,8.040333333333331,10.326583333333334
2-39-129-17,2019-11-08 17:00:00,40.319,17,4,11,8,45,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,12,15.928,21.182333333333332,11.589541666666667
2-39-129-17,2019-11-10 19:00:00,16.239,19,6,11,10,45,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,12,40.319,24.162000000000003,12.228916666666665
2-39-129-17,2019-11-12 01:00:00,8.719,1,1,11,12,46,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,12,16.239,21.759,11.854291666666667
2-39-129-17,2019-11-16 18:00:00,4.344,18,5,11,16,46,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,12,8.719,9.767333333333331,11.476041666666665
2-39-129-17,2019-11-17 18:00:00,25.611,18,6,11,17,46,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,12,4.344,12.89133333333333,12.458416666666666
2-39-129-17,2019-11-19 03:00:00,5.38,3,1,11,19,47,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,12,25.611,11.77833333333333,12.222583333333334
2-39-129-17,2019-11-19 04:00:00,5.445,4,1,11,19,47,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,12,5.38,12.145333333333332,12.412083333333335
2-39-129-17,2019-11-19 16:00:00,4.088,16,1,11,19,47,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,12,5.445,4.970999999999997,11.486083333333333
2-39-129-17,2019-11-21 01:00:00,5.488,1,3,11,21,47,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,12,4.088,5.006999999999998,11.033
2-39-129-17,2019-11-21 16:00:00,11.914,16,3,11,21,47,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,12,5.488,7.163333333333331,10.69325
2-39-129-17,2019-11-23 02:00:00,24.902,2,5,11,23,47,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,12,11.914,14.101333333333331,11.434333333333333
2-39-129-17,2019-11-25 17:00:00,0.948,17,0,11,25,48,-0.9659258262890683,-0.25881904510252063,0.0,1.0,12,24.902,12.588,11.274541666666666
2-39-129-17,2019-11-26 00:00:00,0.738,0,1,11,26,48,0.0,1.0,0.7818314824680298,0.6234898018587336,12,0.948,8.862666666666664,10.652541666666666
2-39-129-17,2019-11-28 00:00:00,14.101,0,3,11,28,48,0.0,1.0,0.43388373911755823,-0.900968867902419,12,0.738,5.2623333333333315,10.90725
2-39-129-17,2019-12-01 19:00:00,31.625,19,6,12,1,48,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,12,14.101,15.487999999999998,11.960916666666668
2-39-129-17,2019-12-02 17:00:00,10.173,17,0,12,2,49,-0.9659258262890683,-0.25881904510252063,0.0,1.0,12,31.625,18.633,12.116708333333335
2-39-129-17,2019-12-02 20:00:00,27.875,20,0,12,2,49,-0.8660254037844386,0.5000000000000001,0.0,1.0,12,10.173,23.224333333333334,13.053375
2-39-129-17,2019-12-03 16:00:00,5.503,16,1,12,3,49,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,12,27.875,14.516999999999998,13.059708333333333
2-39-129-17,2019-12-04 17:00:00,3.891,17,2,12,4,49,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,12,5.503,12.422999999999996,11.588916666666668
2-39-129-17,2019-12-06 01:00:00,0.872,1,4,12,6,49,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,12,3.891,3.4219999999999975,11.548749999999998
2-39-129-17,2019-12-10 17:00:00,4.019,17,1,12,10,50,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,12,0.872,2.927333333333331,11.513125
2-39-129-17,2019-12-11 04:00:00,8.974,4,2,12,11,50,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,12,4.019,4.621666666666664,11.849833333333331
2-39-129-17,2019-12-11 16:00:00,15.99,16,2,12,11,50,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,12,8.974,9.660999999999998,12.211916666666667
2-39-129-17,2019-12-13 01:00:00,3.89,1,4,12,13,50,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,12,15.99,9.617999999999997,11.710333333333336
2-39-129-17,2019-12-16 17:00:00,3.888,17,0,12,16,51,-0.9659258262890683,-0.25881904510252063,0.0,1.0,12,3.89,7.9226666666666645,10.192375
2-39-129-17,2019-12-17 17:00:00,4.061,17,1,12,17,51,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,12,3.888,3.9463333333333313,9.684958333333334
2-39-129-17,2019-12-18 18:00:00,13.069,18,2,12,18,51,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,12,4.061,7.005999999999998,9.866208333333333
2-39-129-17,2019-12-19 16:00:00,11.684,16,3,12,19,51,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,12,13.069,9.604666666666665,10.172041666666667
2-39-129-17,2019-12-21 23:00:00,4.727,23,5,12,21,51,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,12,11.684,9.826666666666666,9.301875
2-39-129-17,2019-12-23 01:00:00,39.504,1,0,12,23,52,0.25881904510252074,0.9659258262890683,0.0,1.0,12,4.727,18.638333333333332,10.723708333333335
2-39-129-17,2019-12-27 19:00:00,2.336,19,4,12,27,52,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,12,39.504,15.52233333333333,10.594166666666666
2-39-129-17,2019-12-28 23:00:00,1.81,23,5,12,28,52,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,12,2.336,14.549999999999997,10.49925
2-39-129-17,2019-12-31 20:00:00,5.535,20,1,12,31,1,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,12,1.81,3.226999999999998,10.501208333333333
2-39-129-17,2020-01-04 16:00:00,8.696,16,5,1,4,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,12,5.535,5.346999999999997,10.367125
2-39-129-17,2020-01-04 19:00:00,0.879,19,5,1,4,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,12,8.696,5.036666666666664,9.366166666666667
2-39-129-17,2020-01-05 02:00:00,9.222,2,6,1,5,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,12,0.879,6.265666666666664,9.710916666666668
2-39-129-17,2020-01-06 16:00:00,0.943,16,0,1,6,2,-0.8660254037844384,-0.5000000000000004,0.0,1.0,12,9.222,3.68133333333333,9.719458333333334
2-39-129-17,2020-01-06 23:00:00,0.846,23,0,1,6,2,-0.25881904510252157,0.9659258262890681,0.0,1.0,12,0.943,3.67033333333333,9.167166666666667
2-39-129-17,2020-01-07 20:00:00,13.449,20,1,1,7,2,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,12,0.846,5.07933333333333,8.409833333333333
2-39-129-17,2020-01-08 03:00:00,0.902,3,2,1,8,2,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,12,13.449,5.065666666666663,8.023541666666668
2-39-129-17,2020-01-09 18:00:00,4.134,18,3,1,9,2,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,12,0.902,6.161666666666664,7.034333333333333
2-39-129-17,2020-01-10 02:00:00,0.657,2,4,1,10,2,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,12,4.134,1.897666666666664,6.832416666666667
2-39-129-17,2020-01-10 03:00:00,15.866,3,4,1,10,2,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,12,0.657,6.885666666666663,7.331375
2-39-129-17,2020-01-10 17:00:00,13.308,17,4,1,10,2,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,12,15.866,9.943666666666664,7.849541666666667
2-39-129-17,2020-01-11 17:00:00,17.409,17,5,1,11,2,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,12,13.308,15.527666666666661,8.407458333333333
2-39-129-17,2020-01-12 17:00:00,0.675,17,6,1,12,2,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,12,17.409,10.463999999999997,8.061666666666666
2-39-129-17,2020-01-12 18:00:00,7.883,18,6,1,12,2,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,12,0.675,8.655666666666663,7.723875
2-39-129-17,2020-01-13 02:00:00,41.017,2,0,1,13,3,0.49999999999999994,0.8660254037844387,0.0,1.0,12,7.883,16.524999999999995,9.270833333333334
2-39-129-17,2020-01-14 02:00:00,0.571,2,1,1,14,3,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,12,41.017,16.490333333333332,9.132624999999999
2-39-129-17,2020-01-14 17:00:00,9.271,17,1,1,14,3,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,12,0.571,16.953,9.349708333333334
2-39-129-17,2020-01-15 17:00:00,5.682,17,2,1,15,3,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,12,9.271,5.174666666666664,9.041916666666667
2-39-129-17,2020-01-16 00:00:00,3.644,0,3,1,16,3,0.0,1.0,0.43388373911755823,-0.900968867902419,12,5.682,6.198999999999998,8.706916666666666
2-39-129-17,2020-01-16 16:00:00,4.812,16,3,1,16,3,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,12,3.644,4.712666666666665,8.710458333333333
2-39-129-17,2020-01-17 16:00:00,12.938,16,4,1,17,3,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,12,4.812,7.13133333333333,7.6035416666666675
2-39-129-17,2020-01-18 01:00:00,1.39,1,5,1,18,3,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,12,12.938,6.379999999999998,7.564125000000001
2-39-129-17,2020-01-18 23:00:00,5.122,23,5,1,18,3,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,12,1.39,6.483333333333331,7.702125
2-39-129-17,2020-01-20 18:00:00,4.279,18,0,1,20,4,-1.0,-1.8369701987210297e-16,0.0,1.0,12,5.122,3.5969999999999964,7.649791666666666
2-39-129-17,2020-01-21 00:00:00,3.287,0,1,1,21,4,0.0,1.0,0.7818314824680298,0.6234898018587336,12,4.279,4.22933333333333,7.424416666666667
2-39-129-17,2020-01-21 17:00:00,4.252,17,1,1,21,4,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,12,3.287,3.9393333333333302,7.564958333333334
2-39-129-17,2020-01-22 17:00:00,13.34,17,2,1,22,4,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,12,4.252,6.959666666666664,7.7365416666666675
2-39-129-17,2020-01-22 22:00:00,0.894,22,2,1,22,4,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,12,13.34,6.161999999999996,7.7345
2-39-129-17,2020-01-23 16:00:00,5.303,16,3,1,23,4,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,12,0.894,6.512333333333331,7.920208333333332
2-39-129-17,2020-01-24 16:00:00,15.378,16,4,1,24,4,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,12,5.303,7.191666666666664,8.000583333333333
2-39-129-17,2020-01-25 01:00:00,4.377,1,5,1,25,4,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,12,15.378,8.352666666666664,8.145375
2-39-129-17,2020-01-28 16:00:00,41.017,16,1,1,28,5,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,12,4.377,20.25733333333333,9.682166666666667
2-39-129-17,2020-02-03 16:00:00,2.611,16,0,2,3,6,-0.8660254037844384,-0.5000000000000004,0.0,1.0,12,41.017,16.001666666666665,9.763583333333333
2-39-129-17,2020-02-06 02:00:00,7.029,2,3,2,6,6,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,12,2.611,16.885666666666665,9.395375
2-39-129-17,2020-02-07 16:00:00,4.946,16,4,2,7,6,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,12,7.029,4.861999999999997,9.046958333333333
2-39-129-17,2020-02-07 20:00:00,6.62,20,4,2,7,6,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,12,4.946,6.198333333333331,8.597416666666666
2-39-129-17,2020-02-10 17:00:00,4.263,17,0,2,10,7,-0.9659258262890683,-0.25881904510252063,0.0,1.0,12,6.62,5.276333333333331,8.746916666666667
2-39-129-17,2020-02-11 20:00:00,24.72,20,1,2,11,7,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,12,4.263,11.867666666666665,9.448458333333333
2-39-129-17,2020-02-14 02:00:00,4.142,2,4,2,14,7,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,12,24.72,11.041666666666664,7.912
2-39-129-17,2020-02-18 03:00:00,2.198,3,1,2,18,8,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,12,4.142,10.353333333333332,7.979791666666667
2-39-129-17,2020-02-19 04:00:00,4.652,4,2,2,19,8,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,12,2.198,3.6639999999999993,7.787333333333333
2-39-129-17,2020-02-19 16:00:00,10.982,16,2,2,19,8,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,12,4.652,5.943999999999999,8.008166666666666
2-39-129-17,2020-02-20 03:00:00,0.847,3,3,2,20,8,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,12,10.982,5.493666666666666,7.891625
2-39-129-17,2020-02-21 16:00:00,5.742,16,4,2,21,8,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,12,0.847,5.856999999999999,7.930374999999999
2-39-129-17,2020-02-22 00:00:00,9.013,0,5,2,22,8,0.0,1.0,-0.9749279121818236,-0.2225209339563146,12,5.742,5.200666666666666,7.7668333333333335
2-39-129-17,2020-02-22 16:00:00,6.54,16,5,2,22,8,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,12,9.013,7.098333333333333,7.981416666666667
2-39-129-17,2020-02-22 18:00:00,1.399,18,5,2,22,8,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,12,6.54,5.650666666666666,7.826291666666667
2-39-129-17,2020-02-26 15:00:00,6.33,15,2,2,26,9,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,12,1.399,4.756333333333333,7.9117500000000005
2-39-129-17,2020-02-27 03:00:00,15.263,3,3,2,27,9,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,12,6.33,7.663999999999999,8.41075
2-39-129-17,2020-02-28 17:00:00,3.979,17,4,2,28,9,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,12,15.263,8.524,8.399375
2-39-129-17,2020-02-29 19:00:00,9.193,19,5,2,29,9,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,12,3.979,9.478333333333333,8.226583333333334
2-39-129-17,2020-03-03 01:00:00,0.904,1,1,3,3,10,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,12,9.193,4.691999999999999,8.227
2-39-129-17,2020-03-04 16:00:00,4.298,16,2,3,4,10,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,12,0.904,4.798333333333333,8.185125000000001
2-39-129-17,2020-03-07 02:00:00,0.939,2,5,3,7,10,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,12,4.298,2.046999999999999,7.5835
2-39-129-17,2020-03-08 21:00:00,5.708,21,6,3,8,10,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,12,0.939,3.648333333333332,7.638958333333332
2-39-129-17,2020-03-10 15:00:00,5.758,15,1,3,10,11,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,12,5.708,4.134999999999999,6.169833333333333
2-39-129-17,2020-03-11 15:00:00,4.56,15,2,3,11,11,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,12,5.758,5.341999999999999,6.251041666666667
2-39-129-17,2020-03-15 00:00:00,3.868,0,6,3,15,11,0.0,1.0,-0.7818314824680299,0.6234898018587334,12,4.56,4.7286666666666655,6.1193333333333335
2-39-129-17,2020-03-15 19:00:00,9.595,19,6,3,15,11,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,12,3.868,6.007666666666665,6.313041666666667
2-39-129-17,2020-03-16 00:00:00,2.073,0,0,3,16,12,0.0,1.0,0.0,1.0,12,9.595,5.178666666666666,6.123583333333333
2-39-129-17,2020-03-29 01:00:00,32.873,1,6,3,29,13,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,12,2.073,14.847,7.315666666666666
2-39-129-17,2020-03-31 17:00:00,3.52,17,1,3,31,14,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,12,32.873,12.822000000000001,6.432333333333333
2-39-129-17,2020-04-05 18:00:00,5.583,18,6,4,5,14,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,12,3.52,13.991999999999999,6.492375
2-39-129-17,2020-04-21 18:00:00,6.395,18,1,4,21,17,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,12,5.583,5.1659999999999995,6.66725
2-39-129-17,2020-06-04 15:00:00,19.641,15,3,6,4,23,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,12,6.395,10.539666666666667,7.291791666666668
2-39-129-17,2020-06-18 01:00:00,41.017,1,3,6,18,25,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,12,19.641,22.351,8.54325
2-39-129-17,2020-06-20 03:00:00,6.353,3,5,6,20,25,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,12,41.017,22.337,8.772666666666668
2-39-129-17,2020-06-27 23:00:00,1.39,23,5,6,27,26,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,12,6.353,16.253333333333334,8.591333333333333
2-39-129-17,2020-07-25 00:00:00,1.09,0,5,7,25,30,0.0,1.0,-0.9749279121818236,-0.2225209339563146,12,1.39,2.9443333333333332,8.261208333333334
2-39-129-17,2020-07-25 15:00:00,6.453,15,5,7,25,30,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,12,1.09,2.9776666666666665,8.257583333333333
2-39-129-17,2020-11-22 15:00:00,5.898,15,6,11,22,47,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,12,6.453,4.480333333333333,8.445041666666667
2-39-129-17,2020-11-23 05:00:00,16.441,5,0,11,23,48,0.9659258262890683,0.25881904510252074,0.0,1.0,12,5.898,9.597333333333333,8.866333333333333
2-39-129-17,2020-12-01 18:00:00,6.197,18,1,12,1,49,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,12,16.441,9.511999999999999,8.488583333333333
2-39-129-17,2020-12-02 02:00:00,6.296,2,2,12,2,49,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,12,6.197,9.644666666666666,8.585125
2-39-129-17,2020-12-04 15:00:00,7.003,15,4,12,4,49,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,12,6.296,6.498666666666665,8.493875000000001
2-39-129-17,2020-12-12 19:00:00,5.988,19,5,12,12,50,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,12,7.003,6.428999999999999,8.705708333333334
2-39-129-17,2020-12-27 19:00:00,16.253,19,6,12,27,52,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,12,5.988,9.748,9.203833333333334
2-39-129-17,2020-12-28 02:00:00,8.444,2,0,12,28,53,0.49999999999999994,0.8660254037844387,0.0,1.0,12,16.253,10.228333333333333,9.516541666666667
2-39-129-17,2020-12-28 18:00:00,6.271,18,0,12,28,53,-1.0,-1.8369701987210297e-16,0.0,1.0,12,8.444,10.322666666666667,9.540000000000001
2-39-129-17,2021-01-24 16:00:00,6.378,16,6,1,24,3,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,12,6.271,7.031,9.565833333333334
2-39-129-17,2021-02-16 17:00:00,7.889,17,1,2,16,7,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,12,6.378,6.846,9.704541666666666
2-39-129-17,2021-02-23 16:00:00,8.434,16,1,2,23,8,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,12,7.889,7.567,9.894791666666666
2-39-129-17,2021-02-24 21:00:00,6.666,21,2,2,24,8,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,12,8.434,7.662999999999999,9.77275
2-39-129-17,2021-03-02 21:00:00,4.479,21,1,3,2,9,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,12,6.666,6.5263333333333335,9.873
2-39-129-17,2021-03-06 22:00:00,0.769,22,5,3,6,9,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,12,4.479,3.9713333333333334,8.535333333333334
2-39-129-17,2021-03-10 21:00:00,11.714,21,2,3,10,10,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,12,0.769,5.654,8.87675
2-39-129-17,2021-03-19 15:00:00,16.148,15,4,3,19,11,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,12,11.714,9.543666666666667,9.316958333333334
2-39-129-17,2021-03-21 22:00:00,7.788,22,6,3,21,11,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,12,16.148,11.883333333333333,9.375
2-39-129-17,2021-03-22 17:00:00,3.532,17,0,3,22,12,-0.9659258262890683,-0.25881904510252063,0.0,1.0,12,7.788,9.156,8.703791666666666
2-39-129-17,2021-03-23 23:00:00,7.843,23,1,3,23,12,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,12,3.532,6.387666666666667,7.3215416666666675
2-39-129-17,2021-03-29 01:00:00,16.025,1,0,3,29,13,0.25881904510252074,0.9659258262890683,0.0,1.0,12,7.843,9.133333333333333,7.724541666666666
2-39-129-17,2021-03-31 16:00:00,6.696,16,2,3,31,13,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,12,16.025,10.188,7.945625
